"Time Frame" ,"Location Id" ,"Location"                 ,"Lodged Bonds" ,"Active Bonds" ,"Closed Bonds" ,"Median Rent" ,"Geometric Mean Rent" ,"Upper Quartile Rent" ,"Lower Quartile Rent" ,"Log Std Dev Weekly Rent"
"2020-07-01" ,"-99"         ,"ALL"                      ,"12,906"       ,"381315"       ,"11,016"       ,"470"         ,"452"                 ,"580"                 ,"360"                 ,"0.40"
"2020-07-01" ,"-1"          ,"NA"                       ,"507"          ,"12807"        ,"366"          ,"468"         ,"445"                 ,"576"                 ,"350"                 ,"0.42"
"2020-07-01" ,"1"           ,"Northland Region"         ,"312"          ,"10188"        ,"300"          ,"435"         ,"417"                 ,"500"                 ,"380"                 ,"0.29"
"2020-07-01" ,"2"           ,"Auckland Region"          ,"4,887"        ,"139512"       ,"4,326"        ,"550"         ,"540"                 ,"670"                 ,"450"                 ,"0.37"
"2020-07-01" ,"3"           ,"Waikato Region"           ,"1,251"        ,"35262"        ,"1,023"        ,"420"         ,"400"                 ,"500"                 ,"325"                 ,"0.33"
"2020-07-01" ,"4"           ,"Bay of Plenty Region"     ,"741"          ,"22203"        ,"603"          ,"485"         ,"444"                 ,"550"                 ,"380"                 ,"0.37"
"2020-07-01" ,"5"           ,"Gisborne Region"          ,"72"           ,"2769"         ,"63"           ,"390"         ,"377"                 ,"475"                 ,"300"                 ,"0.32"
"2020-07-01" ,"6"           ,"Hawke's Bay Region"       ,"273"          ,"9771"         ,"246"          ,"430"         ,"406"                 ,"500"                 ,"350"                 ,"0.30"
"2020-07-01" ,"7"           ,"Taranaki Region"          ,"258"          ,"7473"         ,"222"          ,"380"         ,"360"                 ,"450"                 ,"300"                 ,"0.32"
"2020-07-01" ,"8"           ,"Manawatu-Wanganui Region" ,"507"          ,"16770"        ,"399"          ,"350"         ,"337"                 ,"435"                 ,"275"                 ,"0.36"
"2020-07-01" ,"9"           ,"Wellington Region"        ,"1,290"        ,"44040"        ,"1,074"        ,"505"         ,"489"                 ,"625"                 ,"395"                 ,"0.39"
"2020-07-01" ,"12"          ,"West Coast Region"        ,"48"           ,"1428"         ,"54"           ,"298"         ,"280"                 ,"330"                 ,"250"                 ,"0.25"
"2020-07-01" ,"13"          ,"Canterbury Region"        ,"1,488"        ,"44613"        ,"1,278"        ,"400"         ,"376"                 ,"460"                 ,"330"                 ,"0.34"
"2020-07-01" ,"14"          ,"Otago Region"             ,"735"          ,"19200"        ,"564"          ,"425"         ,"403"                 ,"520"                 ,"320"                 ,"0.40"
"2020-07-01" ,"15"          ,"Southland Region"         ,"240"          ,"5733"         ,"237"          ,"310"         ,"294"                 ,"380"                 ,"250"                 ,"0.37"
"2020-07-01" ,"16"          ,"Tasman Region"            ,"81"           ,"2490"         ,"60"           ,"450"         ,"420"                 ,"550"                 ,"340"                 ,"0.38"
"2020-07-01" ,"17"          ,"Nelson Region"            ,"138"          ,"4308"         ,"123"          ,"420"         ,"370"                 ,"490"                 ,"300"                 ,"0.43"
"2020-07-01" ,"18"          ,"Marlborough Region"       ,"78"           ,"2727"         ,"81"           ,"430"         ,"411"                 ,"480"                 ,"376"                 ,"0.24"
"2020-08-01" ,"-99"         ,"ALL"                      ,"12,381"       ,"382257"       ,"11,442"       ,"470"         ,"456"                 ,"580"                 ,"370"                 ,"0.40"
"2020-08-01" ,"-1"          ,"NA"                       ,"438"          ,"12897"        ,"348"          ,"470"         ,"460"                 ,"575"                 ,"375"                 ,"0.40"
"2020-08-01" ,"1"           ,"Northland Region"         ,"279"          ,"10197"        ,"270"          ,"420"         ,"401"                 ,"500"                 ,"350"                 ,"0.32"
"2020-08-01" ,"2"           ,"Auckland Region"          ,"4,620"        ,"139842"       ,"4,290"        ,"560"         ,"553"                 ,"680"                 ,"450"                 ,"0.37"
"2020-08-01" ,"3"           ,"Waikato Region"           ,"1,269"        ,"35445"        ,"1,086"        ,"420"         ,"406"                 ,"503"                 ,"350"                 ,"0.32"
"2020-08-01" ,"4"           ,"Bay of Plenty Region"     ,"741"          ,"22248"        ,"696"          ,"495"         ,"462"                 ,"560"                 ,"400"                 ,"0.31"
"2020-08-01" ,"5"           ,"Gisborne Region"          ,"63"           ,"2766"         ,"66"           ,"380"         ,"378"                 ,"450"                 ,"320"                 ,"0.29"
"2020-08-01" ,"6"           ,"Hawke's Bay Region"       ,"285"          ,"9768"         ,"288"          ,"450"         ,"425"                 ,"520"                 ,"360"                 ,"0.29"
"2020-08-01" ,"7"           ,"Taranaki Region"          ,"240"          ,"7494"         ,"222"          ,"380"         ,"367"                 ,"450"                 ,"315"                 ,"0.32"
"2020-08-01" ,"8"           ,"Manawatu-Wanganui Region" ,"477"          ,"16740"        ,"507"          ,"360"         ,"346"                 ,"430"                 ,"300"                 ,"0.34"
"2020-08-01" ,"9"           ,"Wellington Region"        ,"1,284"        ,"44151"        ,"1,173"        ,"500"         ,"475"                 ,"620"                 ,"385"                 ,"0.42"
"2020-08-01" ,"12"          ,"West Coast Region"        ,"60"           ,"1431"         ,"57"           ,"300"         ,"296"                 ,"345"                 ,"260"                 ,"0.31"
"2020-08-01" ,"13"          ,"Canterbury Region"        ,"1,482"        ,"44730"        ,"1,365"        ,"395"         ,"372"                 ,"450"                 ,"320"                 ,"0.36"
"2020-08-01" ,"14"          ,"Otago Region"             ,"615"          ,"19245"        ,"570"          ,"400"         ,"393"                 ,"500"                 ,"300"                 ,"0.39"
"2020-08-01" ,"15"          ,"Southland Region"         ,"195"          ,"5727"         ,"201"          ,"320"         ,"289"                 ,"380"                 ,"220"                 ,"0.37"
"2020-08-01" ,"16"          ,"Tasman Region"            ,"93"           ,"2505"         ,"78"           ,"440"         ,"411"                 ,"510"                 ,"345"                 ,"0.31"
"2020-08-01" ,"17"          ,"Nelson Region"            ,"153"          ,"4311"         ,"150"          ,"433"         ,"373"                 ,"490"                 ,"280"                 ,"0.41"
"2020-08-01" ,"18"          ,"Marlborough Region"       ,"84"           ,"2742"         ,"72"           ,"400"         ,"402"                 ,"470"                 ,"350"                 ,"0.20"
"2020-09-01" ,"-99"         ,"ALL"                      ,"11,790"       ,"382581"       ,"11,469"       ,"470"         ,"458"                 ,"585"                 ,"370"                 ,"0.40"
"2020-09-01" ,"-1"          ,"NA"                       ,"429"          ,"12951"        ,"375"          ,"488"         ,"459"                 ,"600"                 ,"375"                 ,"0.41"
"2020-09-01" ,"1"           ,"Northland Region"         ,"309"          ,"10227"        ,"276"          ,"410"         ,"396"                 ,"494"                 ,"340"                 ,"0.31"
"2020-09-01" ,"2"           ,"Auckland Region"          ,"4,287"        ,"139785"       ,"4,344"        ,"560"         ,"553"                 ,"680"                 ,"450"                 ,"0.37"
"2020-09-01" ,"3"           ,"Waikato Region"           ,"1,101"        ,"35463"        ,"1,083"        ,"440"         ,"414"                 ,"510"                 ,"350"                 ,"0.31"
"2020-09-01" ,"4"           ,"Bay of Plenty Region"     ,"705"          ,"22284"        ,"669"          ,"480"         ,"458"                 ,"560"                 ,"390"                 ,"0.32"
"2020-09-01" ,"5"           ,"Gisborne Region"          ,"78"           ,"2748"         ,"96"           ,"360"         ,"320"                 ,"450"                 ,"250"                 ,"0.47"
"2020-09-01" ,"6"           ,"Hawke's Bay Region"       ,"252"          ,"9777"         ,"246"          ,"425"         ,"412"                 ,"520"                 ,"350"                 ,"0.31"
"2020-09-01" ,"7"           ,"Taranaki Region"          ,"210"          ,"7497"         ,"207"          ,"380"         ,"365"                 ,"450"                 ,"300"                 ,"0.32"
"2020-09-01" ,"8"           ,"Manawatu-Wanganui Region" ,"501"          ,"16752"        ,"489"          ,"380"         ,"358"                 ,"450"                 ,"300"                 ,"0.33"
"2020-09-01" ,"9"           ,"Wellington Region"        ,"1,227"        ,"44313"        ,"1,065"        ,"500"         ,"482"                 ,"635"                 ,"385"                 ,"0.41"
"2020-09-01" ,"12"          ,"West Coast Region"        ,"51"           ,"1434"         ,"48"           ,"300"         ,"291"                 ,"350"                 ,"250"                 ,"0.26"
"2020-09-01" ,"13"          ,"Canterbury Region"        ,"1,500"        ,"44778"        ,"1,452"        ,"400"         ,"381"                 ,"470"                 ,"330"                 ,"0.33"
"2020-09-01" ,"14"          ,"Otago Region"             ,"624"          ,"19269"        ,"600"          ,"425"         ,"406"                 ,"528"                 ,"318"                 ,"0.38"
"2020-09-01" ,"15"          ,"Southland Region"         ,"198"          ,"5739"         ,"183"          ,"330"         ,"297"                 ,"380"                 ,"260"                 ,"0.34"
"2020-09-01" ,"16"          ,"Tasman Region"            ,"78"           ,"2511"         ,"72"           ,"450"         ,"422"                 ,"520"                 ,"370"                 ,"0.32"
"2020-09-01" ,"17"          ,"Nelson Region"            ,"147"          ,"4302"         ,"153"          ,"450"         ,"408"                 ,"500"                 ,"370"                 ,"0.37"
"2020-09-01" ,"18"          ,"Marlborough Region"       ,"90"           ,"2727"         ,"105"          ,"400"         ,"395"                 ,"470"                 ,"350"                 ,"0.28"
"2020-10-01" ,"-99"         ,"ALL"                      ,"12,705"       ,"382971"       ,"12,315"       ,"480"         ,"469"                 ,"595"                 ,"380"                 ,"0.39"
"2020-10-01" ,"-1"          ,"NA"                       ,"492"          ,"13050"        ,"393"          ,"500"         ,"488"                 ,"630"                 ,"400"                 ,"0.38"
"2020-10-01" ,"1"           ,"Northland Region"         ,"282"          ,"10224"        ,"285"          ,"430"         ,"426"                 ,"500"                 ,"370"                 ,"0.27"
"2020-10-01" ,"2"           ,"Auckland Region"          ,"4,761"        ,"139965"       ,"4,581"        ,"560"         ,"556"                 ,"690"                 ,"460"                 ,"0.37"
